date,industry,location,monthly_mean,year,month,monthn,m3,m6
2015-02-01,5,1,534429.1519933334,2015,2,2,532393.9517984167,547587.6398150814
2015-02-01,5,2,344303.9664023077,2015,2,2,349595.39192076924,367537.51852679485
2015-02-01,5,3,301512.74075714283,2015,2,2,315674.4451952381,288528.7679114683
2015-02-01,5,4,370269.97385384614,2015,2,2,372191.382274359,390842.52336254856
2015-02-01,5,5,199088.20333333334,2015,2,2,209104.57121111112,216196.71383888889
2015-02-01,5,6,559751.13734,2015,2,2,600652.5561209092,596747.4269165152
2015-02-01,5,7,326575.09415,2015,2,2,333478.67912499997,324312.95525
2015-02-01,5,8,467495.08275,2015,2,2,463924.471584127,495006.8547953968
2015-02-01,5,9,488223.1206125,2015,2,2,502461.83089499996,506510.33982535714
2015-02-01,5,10,401795.31706666667,2015,2,2,450820.57974444446,450460.92750555556
2015-02-01,6,1,14084847.45064,2015,2,2,25845335.668808334,24449354.8869545
2015-02-01,7,1,225746.4922011111,2015,2,2,227348.80830183334,214158.48903399604
2015-02-01,7,2,239565.88828411765,2015,2,2,287158.07136051555,274940.8475651753
2015-02-01,7,3,352019.07329000003,2015,2,2,393497.97584083333,448357.3530495833
2015-02-01,7,4,422736.72442,2015,2,2,445955.39214,416402.1139325
2015-02-01,7,5,394870.46909333335,2015,2,2,430118.58057363634,458866.2807680303
2015-02-01,7,6,225733.13143333333,2015,2,2,238216.3558,245944.07896666665
2015-02-01,7,7,258337.26037,2015,2,2,250967.93079800002,268085.7593532407
2015-02-01,7,8,309359.0710666667,2015,2,2,300157.47404444445,328125.04247777775
2015-02-01,7,9,648371.80982,2015,2,2,662496.3430333333,639525.6516133334
2015-02-01,7,10,386902.178025,2015,2,2,352512.67795,363592.66520694445
2015-02-01,8,1,1292689.6746099999,2015,2,2,1124539.8812822222,1069245.6409702778
2015-02-01,8,2,489726.64119999995,2015,2,2,597313.0878266667,553422.1672913426
2015-02-01,8,3,581983.224825,2015,2,2,931171.0315444445,880772.7285583334
2015-02-01,8,4,361845.10632,2015,2,2,362143.68338666664,357661.801164
2015-02-01,8,5,271588.55484714283,2015,2,2,368989.52309214283,348731.5874748214
2015-02-01,8,6,579250.5741719999,2015,2,2,627833.1775043333,587560.2370086944
2015-02-01,8,7,452109.922875,2015,2,2,497550.1785175,514493.5382809722
2015-02-01,8,8,334081.6417142857,2015,2,2,636037.7662984127,514035.6977753175
2015-02-01,8,9,398006.0066321429,2015,2,2,525765.0379554762,470347.7723932601
2015-02-01,8,10,432038.074055,2015,2,2,538635.8484333333,496022.8691266667
2015-02-01,9,1,223736.35379999998,2015,2,2,223288.07420477777,238485.07610000792
2015-02-01,9,2,725298.6867468,2015,2,2,917738.9070293334,855206.1313921834
2015-02-01,9,3,763552.3559425,2015,2,2,889284.3519928334,767195.1544654445
2015-02-01,9,4,546058.2609,2015,2,2,767748.2543666667,692096.5455333333
2015-02-01,9,6,658306.9699,2015,2,2,890988.9583333334,728068.79044
2015-02-01,9,7,753293.5088,2015,2,2,909040.93605,920582.7041333334
2015-02-01,9,9,568856.6561,2015,2,2,776311.0503333333,703514.2923333333
2015-02-01,10,2,240611.568225,2015,2,2,291294.951775,275000.9029569444
2015-02-01,10,4,186004.4913,2015,2,2,170954.95453333334,147363.96145
2015-02-01,10,5,138248.12610166668,2015,2,2,162355.9070461111,149125.4441911111
2015-02-01,10,7,313646.3644,2015,2,2,322523.73813333333,352760.78516666667
2015-02-01,10,8,19130968.331225,2015,2,2,23417386.591516666,21891938.587589167
2015-03-01,1,1,176069.7971244144,2015,3,3,157777.14834484176,163318.7688170581
2015-03-01,1,2,203929.20466630542,2015,3,3,201495.14851458286,199572.8754268625
2015-03-01,1,3,202757.99170650603,2015,3,3,173286.25607104134,176772.97789159213
2015-03-01,1,4,241577.93770886364,2015,3,3,214820.293885319,225901.6796727311
2015-03-01,1,5,194638.4184359504,2015,3,3,178874.17377753434,184156.12968881702
2015-03-01,1,6,128925.33680022389,2015,3,3,117751.67881168121,119032.52716834587
2015-03-01,1,7,201494.34014621621,2015,3,3,183119.87442658123,188138.75925175362
2015-03-01,1,8,132014.2850428125,2015,3,3,130016.77286259072,129312.90740524657
2015-03-01,1,9,188730.8876746154,2015,3,3,173085.9608607299,182421.28573473002
2015-03-01,1,10,219891.32471589473,2015,3,3,195671.39639542723,205688.73044371227
2015-03-01,2,1,448341.22379811323,2015,3,3,448416.35983123956,462696.93589014036
2015-03-01,2,2,426060.30176411767,2015,3,3,409291.0884295638,406938.44037826906
2015-03-01,2,3,462629.17691918917,2015,3,3,497309.90880759864,445222.80134564405
2015-03-01,2,4,315313.15651068965,2015,3,3,395115.19686123286,376979.1072010421
2015-03-01,2,5,261756.543015,2015,3,3,281502.7382627778,285169.37937876984
2015-03-01,2,6,284436.1556858824,2015,3,3,315632.6525447024,318628.80833074864
2015-03-01,2,7,341866.2356819512,2015,3,3,352147.6967756181,355372.0417094337
2015-03-01,2,8,413580.305064,2015,3,3,354207.76702814817,316772.97755040345
2015-03-01,2,9,513032.86402227276,2015,3,3,541209.8744546574,495977.79718231555
2015-03-01,2,10,230652.00198689656,2015,3,3,247621.40305662018,228729.080000053
2015-03-01,3,1,641106.3735384932,2015,3,3,636343.1441420859,594828.6352598543
2015-03-01,3,2,593177.8944812308,2015,3,3,570519.1819300959,558635.8761780129
2015-03-01,3,3,480996.92533583334,2015,3,3,561440.1433351111,570739.4839034815
2015-03-01,3,4,787493.5902,2015,3,3,920980.4763670537,867548.35396795
2015-03-01,3,5,332691.25325999997,2015,3,3,355470.71861333336,349245.74890733336
2015-03-01,3,6,314778.23466428573,2015,3,3,387985.47497222223,421227.24715033337
2015-03-01,3,7,568514.8075714286,2015,3,3,520810.41695238097,489074.6116502381
2015-03-01,3,8,216901.54997,2015,3,3,229783.18900777778,213312.97417333332
2015-03-01,3,9,495491.82571500004,2015,3,3,694464.621006,598974.4137639167
2015-03-01,3,10,252420.157975,2015,3,3,619698.7640716666,737696.7151191666
2015-03-01,4,1,400586.6156166667,2015,3,3,368903.7765592593,366954.3614586983
2015-03-01,4,2,212504.95122647058,2015,3,3,196154.94702215685,200070.5755614277
2015-03-01,4,3,277001.8638,2015,3,3,300670.52789333335,279933.29849
2015-03-01,4,4,315058.088381,2015,3,3,324781.9977083333,301266.69138665404
2015-03-01,4,5,361218.80049583333,2015,3,3,394542.6843372778,375069.79258979275
2015-03-01,4,6,593758.6721,2015,3,3,886640.0333666666,900380.9343666667
2015-03-01,4,7,476463.02153533336,2015,3,3,408195.91552933335,424914.4551382549
2015-03-01,4,8,183478.23675,2015,3,3,199989.81939770153,194131.3117874074
2015-03-01,4,9,186655.51383799998,2015,3,3,201768.26363866666,196370.2553995
2015-03-01,4,10,280791.7287222222,2015,3,3,290920.18553703703,283067.06606796297
2015-03-01,5,1,558566.0520958824,2015,3,3,541292.2672348612,547606.1895261925
2015-03-01,5,2,374930.7109876923,2015,3,3,344593.07092025643,361415.5802973077
2015-03-01,5,3,339824.20835714287,2015,3,3,315841.7725190476,286335.4901043254
2015-03-01,5,4,411988.632,2015,3,3,372697.8924333333,377114.6566260684
2015-03-01,5,5,219286.06973333334,2015,3,3,208118.7178777778,211436.77422222222
2015-03-01,5,6,683283.68426,2015,3,3,585629.5882615151,595669.1610125757
2015-03-01,5,7,354901.8148,2015,3,3,331067.1905083333,325984.59148055554
2015-03-01,5,8,537507.1992833334,2015,3,3,476669.79690555553,470596.31216373015
2015-03-01,5,9,544460.5726375,2015,3,3,515631.6231916667,503763.0036091071
2015-03-01,5,10,451555.4923666667,2015,3,3,434900.8665777778,440722.04442222224
2015-03-01,6,1,20584607.656425,2015,3,3,22546449.285788335,22980621.98086117
2015-03-01,7,1,236169.11401736844,2015,3,3,231053.29668303704,219277.83365951455
2015-03-01,7,2,257348.49074941175,2015,3,3,274348.86453011027,270811.60254701547
2015-03-01,7,3,369988.223284,2015,3,3,373069.07715666667,417027.1035379167
2015-03-01,7,4,481753.00226,2015,3,3,445725.4760133333,427936.3739386111
2015-03-01,7,5,400511.53720692307,2015,3,3,419211.0160829293,438755.2568811616
2015-03-01,7,6,255660.4719,2015,3,3,234405.9266,240737.83561666668
2015-03-01,7,7,285016.120526,2015,3,3,252302.149865,261207.85217083333
2015-03-01,7,8,322956.67573333334,2015,3,3,298838.5475555556,310186.0628638889
2015-03-01,7,9,712852.00466,2015,3,3,658659.20412,652486.8786875
2015-03-01,7,10,390393.23627500003,2015,3,3,365677.07889166666,358159.4479166666
2015-03-01,8,1,1378779.3390499998,2015,3,3,1296345.6189322222,1093612.5699277776
2015-03-01,8,2,498901.8644716667,2015,3,3,600397.3451066667,538259.6085931944
2015-03-01,8,3,580729.5589675,2015,3,3,882502.8000416667,799947.5318541666
2015-03-01,8,4,371256.008896,2015,3,3,379603.70225333335,353955.42095066665
2015-03-01,8,5,295166.54736142856,2015,3,3,361420.2902545238,349712.90586309525
2015-03-01,8,6,673213.581338,2015,3,3,674969.6230066667,574218.2043729166
2015-03-01,8,7,523049.070475,2015,3,3,520970.1683833333,494503.4528101389
2015-03-01,8,8,252703.444165,2015,3,3,582339.8088476191,509385.61992186506
2015-03-01,8,9,434267.45073076925,2015,3,3,519791.6839685714,471413.2198975458
2015-03-01,8,10,463744.4973475,2015,3,3,545098.2817783334,494575.0743125
2015-03-01,9,1,191153.2402642857,2015,3,3,204680.23604477776,239210.9096464365
2015-03-01,9,2,855593.012214,2015,3,3,870735.6722438667,840894.74925905
2015-03-01,9,3,684265.011162,2015,3,3,895944.1185943334,735579.3860997501
2015-03-01,9,4,599874.9618,2015,3,3,758336.3581666667,674417.93845
2015-03-01,9,6,921774.4801,2015,3,3,844046.6113,716441.82035
2015-03-01,9,7,1099603.3611,2015,3,3,890658.7831833333,878160.4788583333
2015-03-01,9,9,754320.3988,2015,3,3,743344.5013,693730.1224
2015-03-01,10,2,240070.55349999998,2015,3,3,290332.7943416667,265300.7721722222
2015-03-01,10,4,269288.7714,2015,3,3,193015.7058,159562.854
2015-03-01,10,5,144191.35209,2015,3,3,159821.26540777777,149500.4277197222
2015-03-01,10,7,136360.337,2015,3,3,265795.4791333333,345755.81286666665
2015-03-01,10,8,21355221.72625,2015,3,3,22866999.326621667,21596350.173106667
2015-04-01,1,1,161033.65623763637,2015,4,4,164171.7636397139,165077.6591452753
2015-04-01,1,2,196301.62211490292,2015,4,4,202754.79157650922,200801.28728760028
2015-04-01,1,3,180666.82767752942,2015,4,4,186232.8187359061,181555.98452374418
2015-04-01,1,4,224195.62863848484,2015,4,4,223055.33886114988,226670.76505254168
2015-04-01,1,5,181585.27590110237,2015,4,4,188049.5237081265,185765.2034658448
2015-04-01,1,6,125744.94777759124,2015,4,4,122099.61345412224,119950.9116334374
2015-04-01,1,7,180132.8756124359,2015,4,4,190921.09195831016,188649.91815961257
2015-04-01,1,8,125078.33236935484,2015,4,4,131266.3350388407,130393.679042584
2015-04-01,1,9,166416.0931214634,2015,4,4,180470.01663388126,182371.65017698074
2015-04-01,1,10,208773.00000265957,2015,4,4,205832.740774627,206376.23963951826
2015-04-01,2,1,420994.11180382717,2015,4,4,432596.8057324706,460715.3360506948
2015-04-01,2,2,393993.3474443662,2015,4,4,395808.75633596285,416248.11952303274
2015-04-01,2,3,386737.5635393023,2015,4,4,487900.5761471133,473083.33917662
2015-04-01,2,4,301896.03608448274,2015,4,4,349114.0499220688,375545.70097655384
2015-04-01,2,5,282075.9826790909,2015,4,4,269873.2950861111,282375.14712103177
2015-04-01,2,6,289888.1556375,2015,4,4,283874.6356090441,315917.2210889909
2015-04-01,2,7,308094.511378,2015,4,4,334631.7445029352,352464.2257862295
2015-04-01,2,8,389745.293665,2015,4,4,391860.88700225926,333625.7373781535
2015-04-01,2,9,412559.73301434785,2015,4,4,522063.4453173847,516187.137129361
2015-04-01,2,10,220504.67216,2015,4,4,240157.22157575237,234424.71892816323
2015-04-01,3,1,585506.9654378947,2015,4,4,609908.1395513522,614956.3365123181
2015-04-01,3,2,555882.6791532307,2015,4,4,546519.6689860617,568189.6241013467
2015-04-01,3,3,456190.30043,2015,4,4,487161.1111447222,566162.200731676
2015-04-01,3,4,783049.4667561539,2015,4,4,784726.1632080793,872514.0469721166
2015-04-01,3,5,352112.0482,2015,4,4,331160.8114013333,345691.38396733336
2015-04-01,3,6,277928.84474714287,2015,4,4,343437.8739047619,389003.15840104764
2015-04-01,3,7,507864.1784142857,2015,4,4,505373.92612380954,508694.75393214286
2015-04-01,3,8,204731.87637666665,2015,4,4,212411.36095555554,219941.8177372222
2015-04-01,3,9,580532.4620416667,2015,4,4,594959.4279643333,608991.8159701667
2015-04-01,3,10,274916.5485433333,2015,4,4,317748.82206333335,655292.9371316667
2015-04-01,4,1,383594.29015,2015,4,4,370814.28260185185,371232.4601565741
2015-04-01,4,2,197229.50934058824,2015,4,4,189870.8798345098,201082.37052613357
2015-04-01,4,3,241374.40276666667,2015,4,4,266941.82741333335,284339.86302
2015-04-01,4,4,295819.255938,2015,4,4,301558.9459253333,309173.88701251516
2015-04-01,4,5,358067.6456625,2015,4,4,362817.7374305556,376600.5699903803
2015-04-01,4,6,673100.88315,2015,4,4,762538.6963333334,843223.0363333334
2015-04-01,4,7,448138.64209266665,2015,4,4,422538.3407828889,434904.9463168889
2015-04-01,4,8,183710.88827066668,2015,4,4,187291.9666652941,193973.53985787038
2015-04-01,4,9,178377.279888,2015,4,4,184907.281281,195617.98986133334
2015-04-01,4,10,268581.7631111111,2015,4,4,272372.1932814815,287035.3652
2015-04-01,5,1,549674.3495117647,2015,4,4,537400.2158230719,529429.4297688395
2015-04-01,5,2,391764.5843216667,2015,4,4,350145.09938615386,360313.8180351282
2015-04-01,5,3,309453.30774285714,2015,4,4,317461.502,316757.36751190474
2015-04-01,5,4,373351.6023461539,2015,4,4,379887.47547948716,377604.1703038461
2015-04-01,5,5,221756.3511,2015,4,4,210773.52856666668,210241.88790555554
2015-04-01,5,6,672582.93539,2015,4,4,593359.4484118182,609152.8962801516
2015-04-01,5,7,346844.927275,2015,4,4,330425.256225,331197.542775
2015-04-01,5,8,508769.27988333337,2015,4,4,490398.9501111111,481960.06203095237
2015-04-01,5,9,520378.54075,2015,4,4,512773.0794625,508991.1021439286
2015-04-01,5,10,446567.16946666664,2015,4,4,423585.6375666667,443165.7951388889
2015-04-01,6,1,20222192.23151,2015,4,4,19759216.57643,23108430.609256666
2015-04-01,7,1,201160.8090152381,2015,4,4,223263.6759453265,223754.11757018708
2015-04-01,7,2,228413.9620111111,2015,4,4,245301.91437803922,271847.59848275076
2015-04-01,7,3,330048.335516,2015,4,4,375454.5509655,394458.74007025
2015-04-01,7,4,420585.7113,2015,4,4,454943.3382266667,443053.2207708333
2015-04-01,7,5,327729.0314546667,2015,4,4,407679.1978067521,420779.0346229215
2015-04-01,7,6,234815.41693333333,2015,4,4,239122.95852222224,242804.15647777778
2015-04-01,7,7,258710.364769,2015,4,4,267715.889038,262770.67602583335
2015-04-01,7,8,273199.5489,2015,4,4,314112.0077111111,304296.2826777778
2015-04-01,7,9,549599.3615316667,2015,4,4,679898.0465533333,676902.1155833333
2015-04-01,7,10,404519.28012,2015,4,4,382002.4637,367338.10445833334
2015-04-01,8,1,1014060.7683466666,2015,4,4,1333241.2769,1164315.9011002777
2015-04-01,8,2,493729.37692846154,2015,4,4,508663.89965055557,542248.8853940278
2015-04-01,8,3,718047.8717666666,2015,4,4,667856.7697419445,780402.6983098611
2015-04-01,8,4,343546.77476,2015,4,4,370410.52492533333,358707.5451893333
2015-04-01,8,5,276085.77526571427,2015,4,4,315842.78754666663,343661.0767075
2015-04-01,8,6,674919.72408,2015,4,4,674771.1275386667,617700.3008946667
2015-04-01,8,7,481603.87415,2015,4,4,492969.21145833336,487452.5814059722
2015-04-01,8,8,321039.3046833333,2015,4,4,376588.67529785715,485665.8284121429
2015-04-01,8,9,381861.4457057143,2015,4,4,432089.85482406593,472888.49229369964
2015-04-01,8,10,566113.137275,2015,4,4,470804.0881475,501577.82311041665
2015-04-01,9,1,288648.7107742857,2015,4,4,213480.3994967619,233080.33936310318
2015-04-01,9,2,852476.8795412501,2015,4,4,749994.4566472,854364.5534301334
2015-04-01,9,3,618614.62168,2015,4,4,715975.7782323334,768193.7053971667
2015-04-01,9,4,532551.16,2015,4,4,542980.1474333333,679681.45035
2015-04-01,9,6,910620.3977,2015,4,4,746103.198,852513.3548166667
2015-04-01,9,7,1044179.82665,2015,4,4,855820.1230833334,910806.143425
2015-04-01,9,9,762554.0518,2015,4,4,616703.37989999994,714443.3491833333
2015-04-01,10,2,226364.597525,2015,4,4,231243.456125,261160.1429
2015-04-01,10,4,291691.2467,2015,4,4,216089.41903333334,183267.27928333334
2015-04-01,10,5,136289.71304333332,2015,4,4,150017.05699722221,151147.5830811111
2015-04-01,10,7,284554.3333,2015,4,4,231402.67653333335,266171.5595
2015-04-01,10,8,19221241.33345,2015,4,4,20130923.762323335,21863855.227575
2015-05-01,1,1,161112.6636737069,2015,5,5,168375.506698926,163245.79766811267
2015-05-01,1,2,203854.46341257144,2015,5,5,201305.65753047686,199475.48101242539
2015-05-01,1,3,186716.24353746988,2015,5,5,190448.45054103812,181243.9766130742
2015-05-01,1,4,241173.53920175572,2015,5,5,231383.69305010283,224250.98968469657
2015-05-01,1,5,181708.51818730158,2015,5,5,187473.08523819092,183370.14860347204
2015-05-01,1,6,130961.86427156716,2015,5,5,125665.05837482726,120674.86170006602
2015-05-01,1,7,193181.73462109588,2015,5,5,190071.1709077888,185472.71480488416
2015-05-01,1,8,140413.37074862068,2015,5,5,130574.00316362568,129521.71465623991
2015-05-01,1,9,186843.2240491892,2015,5,5,179916.3546873798,177526.25294352093
2015-05-01,1,10,223286.68248387755,2015,5,5,212123.9025952324,204297.87251586348
2015-05-01,2,1,452218.4439064328,2015,5,5,430774.72761980264,450043.50568019826
2015-05-01,2,2,417164.8135523649,2015,5,5,396925.9999646057,413607.9670392124
2015-05-01,2,3,420958.9624671111,2015,5,5,439306.00458802655,471891.9617333556
2015-05-01,2,4,288783.76215419354,2015,5,5,314642.28394092416,364821.21617420577
2015-05-01,2,5,311567.90969,2015,5,5,260088.83693617847,278221.4853618326
2015-05-01,2,6,337611.23379,2015,5,5,286443.68427341915,311518.30816214567
2015-05-01,2,7,322534.93316791666,2015,5,5,326011.2319811875,343197.11279522954
2015-05-01,2,8,446363.860914,2015,5,5,410720.42484892596,350464.29701176455
2015-05-01,2,9,320309.51184500003,2015,5,5,460593.1160597431,508018.09163146245
2015-05-01,2,10,240411.87352033335,2015,5,5,229517.8836162069,235846.0260856632
2015-05-01,3,1,655211.9214785185,2015,5,5,605167.420783796,618881.7480809067
2015-05-01,3,2,611147.505908806,2015,5,5,550209.8985267996,571326.7564900772
2015-05-01,3,3,501625.99528333335,2015,5,5,457814.39030805556,546216.4283051945
2015-05-01,3,4,791905.6526128572,2015,5,5,772081.7536932417,876607.3557646807
2015-05-01,3,5,410358.05816,2015,5,5,317267.5104313333,336552.751284
2015-05-01,3,6,298209.82293285715,2015,5,5,312420.3397026984,362085.5688352381
2015-05-01,3,7,557976.4560625,2015,5,5,515183.6409095238,507098.00331119046
2015-05-01,3,8,203689.6913875,2015,5,5,207929.33356333332,220563.17722722222
2015-05-01,3,9,597013.33321,2015,5,5,540793.5644522222,632468.7125871112
2015-05-01,3,10,259120.6820483333,2015,5,5,243300.48647777777,555992.7691222222
2015-05-01,4,1,429977.5168333333,2015,5,5,386163.44039814814,372165.7454149074
2015-05-01,4,2,201013.19352526317,2015,5,5,199438.53781235294,197626.25279196078
2015-05-01,4,3,248665.9861942857,2015,5,5,262003.53782222222,281015.26930777775
2015-05-01,4,4,344739.107183,2015,5,5,302725.1772833333,310927.14160960604
2015-05-01,4,5,405735.4385666667,2015,5,5,353390.1960777778,372747.9001572073
2015-05-01,4,6,772760.65085,2015,5,5,686180.3046166666,797050.2136583333
2015-05-01,4,7,495299.24996866664,2015,5,5,449410.0311026667,426037.2364601111
2015-05-01,4,8,214267.22293533335,2015,5,5,183325.72449571243,191281.9691265109
2015-05-01,4,9,210487.544485,2015,5,5,181139.8510103333,192910.8928425
2015-05-01,4,10,329893.3171666667,2015,5,5,275323.12395185186,282855.97510555555
2015-05-01,5,1,600338.638575,2015,5,5,547556.5178669934,539975.2348327051
2015-05-01,5,2,400097.9254984615,2015,5,5,370333.08723722224,359964.23957899574
2015-05-01,5,3,332574.8179285714,2015,5,5,316930.08561904763,316302.26540714287
2015-05-01,5,4,428550.8999307692,2015,5,5,385203.40273333335,378697.39250384615
2015-05-01,5,5,223167.82986666667,2015,5,5,213376.87472222222,211240.72296666668
2015-05-01,5,6,703802.48673,2015,5,5,638539.25233,619595.9042254545
2015-05-01,5,7,384691.01237500005,2015,5,5,342773.9454083333,338126.3122666667
2015-05-01,5,8,551636.41505,2015,5,5,504590.52063888893,484257.49611150793
2015-05-01,5,9,552698.750075,2015,5,5,517687.41133333335,510074.6211141667
2015-05-01,5,10,460503.0464666667,2015,5,5,433305.99296666664,442063.2863555556
2015-05-01,6,1,27371108.768533334,2015,5,5,18297215.779525,22071275.72416667
2015-05-01,7,1,235810.814518,2015,5,5,221025.47174457254,224187.14002320293
2015-05-01,7,2,268532.11049176473,2015,5,5,241776.11368154685,264467.09252103115
2015-05-01,7,3,351800.451212,2015,5,5,350685.2106966667,372091.59326875
2015-05-01,7,4,367737.8914383333,2015,5,5,441691.81266,443823.6024
2015-05-01,7,5,348671.70175,2015,5,5,374370.3459183077,402244.46324597206
2015-05-01,7,6,235883.01026666668,2015,5,5,238736.3400888889,238476.34794444445
2015-05-01,7,7,265102.104812,2015,5,5,267354.5818883333,259161.25634316666
2015-05-01,7,8,278242.0353666667,2015,5,5,301838.4319,300997.95297222224
2015-05-01,7,9,600222.8878,2015,5,5,636941.0586705556,649718.7008519445
2015-05-01,7,10,458486.28738,2015,5,5,393938.2314733333,373225.4547116667
2015-05-01,8,1,1143248.88387,2015,5,5,1228509.9273355554,1176524.9043088888
2015-05-01,8,2,578672.5966053846,2015,5,5,494119.2942000427,545716.1910133547
2015-05-01,8,3,768201.2248666667,2015,5,5,626920.2185197222,779045.6250320834
2015-05-01,8,4,371374.12678,2015,5,5,358882.629992,360513.1566893333
2015-05-01,8,5,262050.75931999998,2015,5,5,280946.95915809524,324968.24112511904
2015-05-01,8,6,691600.19399,2015,5,5,642461.2931966666,635147.2353505
2015-05-01,8,7,481749.561875,2015,5,5,485587.6225,491568.90050875
2015-05-01,8,8,310045.78706,2015,5,5,302608.1301875397,469322.9482429762
2015-05-01,8,9,418589.2510257143,2015,5,5,404711.6343562088,465238.3361558425
2015-05-01,8,10,493880.17337499995,2015,5,5,487298.5695591667,512967.20899625
2015-05-01,9,1,259033.16627875,2015,5,5,234512.7682795238,228900.4212421508
2015-05-01,9,2,999953.9646645833,2015,5,5,811122.8595006834,864430.8832650083
2015-05-01,9,3,829816.53243,2015,5,5,688810.6629281667,789047.5074605
2015-05-01,9,4,708356.0445,2015,5,5,559494.7942333333,663621.5243
2015-05-01,9,6,985064.6121,2015,5,5,830233.9492333333,860611.4537833333
2015-05-01,9,7,1151864.7385500001,2015,5,5,965692.2321833334,937366.5841166667
2015-05-01,9,9,859434.7107,2015,5,5,695243.7022333334,735777.3762833333
2015-05-01,10,2,225133.59005,2015,5,5,235682.23974999998,263488.5957625
2015-05-01,10,4,142705.7008,2015,5,5,248994.8364666667,209974.8955
2015-05-01,10,5,139753.85075,2015,5,5,139576.39707833334,150966.15206222222
2015-05-01,10,7,347756.4455,2015,5,5,244853.67823333334,283688.70818333334
2015-05-01,10,8,21315724.073595002,2015,5,5,19902477.130308334,21659931.8609125
2015-06-01,1,1,167896.67464224139,2015,6,6,166072.03901191923,161924.59367838048
2015-06-01,1,2,203592.80269663635,2015,6,6,201361.76339792658,201428.45595625474
2015-06-01,1,3,185512.81157761905,2015,6,6,190047.0209738351,181666.63852243824
2015-06-01,1,4,227028.65996755727,2015,6,6,235649.03518303472,225234.66453417687
2015-06-01,1,5,187911.77168276923,2015,6,6,185977.40417478478,182425.78897615956
2015-06-01,1,6,122608.03420707483,2015,6,6,128544.04961646076,123147.86421407099
2015-06-01,1,7,195454.5834718421,2015,6,6,191602.983459916,187361.4289432486
2015-06-01,1,8,136240.23833866668,2015,6,6,132501.996053596,131259.38445809338
2015-06-01,1,9,187334.78541235294,2015,6,6,180663.40161508933,176874.6812379096
2015-06-01,1,10,243161.20712584158,2015,6,6,217317.00240081063,206494.19939811892
2015-06-01,2,1,419858.4522968391,2015,6,6,440517.92650279106,444467.14316701534
2015-06-01,2,2,395289.4708333108,2015,6,6,412406.15425361623,410848.62134159
2015-06-01,2,3,394390.3118,2015,6,6,423441.9009752009,460375.9048913997
2015-06-01,2,4,281307.95320516126,2015,6,6,301997.651583122,348556.4242221774
2015-06-01,2,5,266296.34500125,2015,6,6,285133.47846136364,283318.1083620707
2015-06-01,2,6,302157.68252941174,2015,6,6,303978.51503779413,309805.58379124827
2015-06-01,2,7,302466.2372737255,2015,6,6,324165.2267426226,338156.4617591204
2015-06-01,2,8,395601.39503111114,2015,6,6,416563.15321433335,385385.46012124076
2015-06-01,2,9,413841.26973166666,2015,6,6,415300.7029605402,478255.2887075988
2015-06-01,2,10,213578.057518,2015,6,6,230522.84922240998,239072.12613951508
2015-06-01,3,1,593540.7415048102,2015,6,6,627275.0868183022,631809.1154801941
2015-06-01,3,2,590317.8688274627,2015,6,6,586736.0265144225,578627.6042222593
2015-06-01,3,3,425031.335485,2015,6,6,479604.4070163889,520522.27517575
2015-06-01,3,4,688962.779806,2015,6,6,787482.9031896703,854231.689778362
2015-06-01,3,5,352325.75396,2015,6,6,365053.78654,360262.25257666665
2015-06-01,3,6,267779.02348714287,2015,6,6,296972.3007814286,342478.8878768254
2015-06-01,3,7,463044.4496290909,2015,6,6,544785.1473494048,532797.7821508929
2015-06-01,3,8,201381.03373250001,2015,6,6,208441.03924472223,219112.11412625
2015-06-01,3,9,563013.2327483332,2015,6,6,557679.2069888889,626071.9139974444
2015-06-01,3,10,264711.409325,2015,6,6,262152.4628555555,440925.6134636111
2015-06-01,4,1,385873.28928888886,2015,6,6,404719.4742,386811.62537962967
2015-06-01,4,2,211027.06169,2015,6,6,203582.55136410732,199868.7491931321
2015-06-01,4,3,232480.8187,2015,6,6,255680.75092031746,278175.6394068254
2015-06-01,4,4,291726.275579,2015,6,6,318538.8171673333,321660.4074378333
2015-06-01,4,5,314551.21599086956,2015,6,6,375007.29490833334,384774.98962280556
2015-06-01,4,6,488972.148115,2015,6,6,679873.4020333333,783256.7177
2015-06-01,4,7,435853.3507633333,2015,6,6,473300.3045322222,440748.11003077775
2015-06-01,4,8,185046.634816,2015,6,6,193818.78265200002,196904.30102485078
2015-06-01,4,9,193081.6386511111,2015,6,6,191840.112737,196804.18818783332
2015-06-01,4,10,262952.67402,2015,6,6,293088.9363333333,292004.5609351852
2015-06-01,5,1,572751.603290625,2015,6,6,569526.346727549,555409.3069812051
2015-06-01,5,2,394285.7875453846,2015,6,6,388931.07360260683,366762.0722614316
2015-06-01,5,3,316670.34655714285,2015,6,6,327284.1113428571,321562.94193095237
2015-06-01,5,4,399837.0448,2015,6,6,404630.3780923077,388664.1352628205
2015-06-01,5,5,222211.53153333333,2015,6,6,221403.4169,214761.06738888889
2015-06-01,5,6,670815.43521,2015,6,6,686556.3687933333,636092.9785274243
2015-06-01,5,7,380151.95435,2015,6,6,362145.91815000004,346606.55432916665
2015-06-01,5,8,529414.6086500001,2015,6,6,532637.6314055555,504653.7141555556
2015-06-01,5,9,544764.1721125001,2015,6,6,539179.2878208333,527405.45550625
2015-06-01,5,10,457966.58486666664,2015,6,6,452875.2361,443888.0513388889
